"scoapportal.starbucks.com","52.221.80.68"
"joinus.starbucks.com","34.196.9.70"
"cappromo.starbucks.com","52.220.6.192"
"promotions.starbucks.com","34.204.27.91"
"joinus.starbucks.com","52.205.220.5"
"stage.parity.starbucks.com","34.209.7.69"
"joinus.starbucks.com","52.22.206.91"
"stage.parity.starbucks.com","52.22.153.37"
"stage.parity.starbucks.com","44.231.225.61"
"promotions.starbucks.com","18.215.41.180"
"prod.parity.starbucks.com","52.21.151.32"
"load.parity.starbucks.com","34.223.218.220"
"test.parity.starbucks.com","34.215.109.62"
"load.parity.starbucks.com","34.215.9.82"
"joinus.starbucks.com","54.208.217.26"
"cappromo.starbucks.com","3.1.108.188"
"test.parity.starbucks.com","52.70.132.112"
"joinus.starbucks.com","52.86.81.176"
"test.parity.starbucks.com","52.26.212.99"
"scoapportaltest.starbucks.com","18.136.245.171"
"test.parity.starbucks.com","18.204.242.44"
"prod.parity.starbucks.com","54.165.205.41"
"stage.parity.starbucks.com","54.165.164.250"
"load.parity.starbucks.com","3.217.71.253"
"joinus.starbucks.com","3.221.81.141"
"prod.parity.starbucks.com","52.34.92.195"
"test.parity.starbucks.com","54.186.204.244"
"scoapportal.starbucks.com","52.221.80.68"
"joinus.starbucks.com","34.196.9.70"
"prod.parity.starbucks.com","35.160.201.71"
"load.parity.starbucks.com","52.0.143.252"
"test.parity.starbucks.com","52.54.20.35"
"cappromo.starbucks.com","52.220.6.192"
"stage.parity.starbucks.com","44.231.225.61"
"promotions.starbucks.com","52.205.58.176"
"prod.parity.starbucks.com","52.21.151.32"
"promotions.starbucks.com","18.215.41.180"
"joinus.starbucks.com","52.22.206.91"
"happyhour.starbucks.com","52.8.207.17"
"test.parity.starbucks.com","52.70.132.112"
"test.parity.starbucks.com","34.215.109.62"
"load.parity.starbucks.com","34.215.9.82"
"joinus.starbucks.com","54.208.217.26"
"happyhour.starbucks.com","52.73.175.244"
"joinus.starbucks.com","52.86.81.176"
"test.parity.starbucks.com","18.204.242.44"
"delivery.starbucks.com","13.52.82.12"
"joinus.starbucks.com","35.171.44.119"
"test.parity.starbucks.com","52.26.212.99"
"load.parity.starbucks.com","3.217.71.253"
"stage.parity.starbucks.com","54.165.164.250"
"prod.parity.starbucks.com","54.165.205.41"
"joinus.starbucks.com","3.214.252.47"
"joinus.starbucks.com","3.221.81.141"
"stage.parity.starbucks.com","52.32.26.135"
"load.parity.starbucks.com","3.92.95.199"
"cappromo.starbucks.com","3.1.140.156"
"prod.parity.starbucks.com","52.32.173.17"
"prod.parity.starbucks.com","52.34.92.195"
